"","logFC","logCPM","PValue","FDR"
"YNL219C",1.07264090028473,6.94524989753272,3.41145564342961e-34,6.32776897873762e-33
"YBL005W-A",7.9454898907402,4.1337199398915,3.85842951800893e-34,7.13447733064339e-33
"YBR199W",0.64262954417707,8.22364055086111,4.20819235261093e-34,7.75697014031117e-33
"YBR207W",0.910938204463375,7.30833273103621,4.57244658404588e-34,8.40222560180108e-33
"YOR222W",0.883407531389506,7.59930728757211,4.70978468854494e-34,8.62780061985153e-33
"YDR096W",0.74861163645469,7.85313010989966,5.33653689382467e-34,9.7457681483829e-33
"YBL040C",1.09445682922228,6.80623538489544,7.04684320467846e-34,1.282959115141e-32
"YHL048W",1.52642430990758,6.11155684629223,1.01369207523883e-33,1.83988221140742e-32
"YLR061W",-0.333804419096012,9.93329723613571,1.05321568441092e-33,1.90577284546159e-32
"YOL110W",1.33297147050586,6.76331111018612,1.2600752862243e-33,2.2731297160333e-32
"YKL096W-A",-0.393819243682117,10.1476002657773,1.3866797266772e-33,2.49391609202098e-32
"YJR077C",0.647179258827853,8.3571245941505,1.65803785191934e-33,2.97291211206264e-32
"YER088C",0.46946149763354,9.02739108436257,1.95575284793969e-33,3.49612978890004e-32
"YPL053C",0.961808459279591,7.2062008964482,2.11074033506194e-33,3.76182245860287e-32
"YER160C",-3.08907484394094,6.743129305714,2.15150604715463e-33,3.82296134564983e-32
"YML085C",0.60239054831041,8.34267984645328,2.42400154594438e-33,4.29425663094398e-32
"YDR032C",0.568189256498577,8.59573867834144,2.75349274409083e-33,4.86340793038371e-32
"YDL147W",0.703198620901522,7.9557719471035,4.29902304960179e-33,7.57063076919458e-32
"YHR006W",1.00939900502113,7.18216667767276,4.60152170864535e-33,8.07928900595091e-32
"YDR366C",0.922874006149485,7.56792876443101,5.7117927165616e-33,9.99901701298668e-32
"YLR043C",0.679005140191868,8.00921868778165,1.24534122701426e-32,2.17365310921634e-31
"YIL094C",-0.721814075420298,7.65676939488743,2.84027171935572e-32,4.94290816571406e-31
"YPR091C",1.09020320693881,7.29577088585523,2.87392916103579e-32,4.98681491080608e-31
"YLL043W",0.641050966235452,8.25718925647945,3.08789187231695e-32,5.34241409605245e-31
"YJR045C",-0.379120686890404,9.76221740159692,3.3431697506227e-32,5.76721149108878e-31
"YLR153C",0.454030024333278,9.12160724299833,4.02992189370695e-32,6.93169995496047e-31
"YPR139C",1.22225652877255,6.57430787000207,4.32534202391035e-32,7.4182750015877e-31
"YOR312C",0.353520538845939,9.76973954975133,4.65873564748425e-32,7.96697653935385e-31
"YDL074C",1.17043543640227,6.6339656031001,4.9203397507567e-32,8.3901009525151e-31
"YLR213C",2.11490821908895,5.25172580661271,6.38838785788928e-32,1.08620951020491e-30
"YBR241C",1.0922310383465,6.95121738220786,6.86257451908162e-32,1.16349150227524e-30
"YBR177C",0.832100477810656,7.53009835869606,8.07163201459943e-32,1.36456704658242e-30
"YLR149C",1.06989334427695,6.8579805774721,8.23919625104595e-32,1.38892661588145e-30
"YML048W",0.548754167549363,8.52075868227784,8.43186087504586e-32,1.41736706811495e-30
"YLR227W-B",-2.41031869304356,8.07415348368156,9.54733435093257e-32,1.60032797038153e-30
"YKR096W",1.03578062764326,6.88233576203615,1.04069652270923e-31,1.73949189968093e-30
"YOL051W",0.903010610811838,7.33850986258572,1.23634787804295e-31,2.06069588574089e-30
"YGR096W",1.71243212685318,5.66207315425041,1.32382973577235e-31,2.20030914229354e-30
"YDR052C",1.25041594126137,6.79147729071118,1.47652409837299e-31,2.44722495520251e-30
"YER021W",0.75380716631311,7.88398693386562,1.66832250198884e-31,2.75739224700222e-30
"YOR327C",0.765523159410297,7.6919958583506,1.71815493247015e-31,2.83184477309914e-30
"YMR072W",0.841371982576229,7.44282510557304,1.84598464709369e-31,3.0340808769037e-30
"YIL077C",1.20249761238843,6.50889434255864,2.80050597746122e-31,4.59019220737896e-30
"YDR481C",-0.699039743140712,7.92385185095007,3.33977690156152e-31,5.45896683053579e-30
"YJR139C",0.55640371339587,8.84101759019077,3.54110002313222e-31,5.77209058867034e-30
"YML055W",1.74972818767073,5.78116419442513,3.7418110594426e-31,6.08249891173678e-30
"YPR065W",1.47381114350981,6.53934872495976,6.62023778619353e-31,1.07320402687417e-29
"YMR142C",0.299724708326078,10.2860352276248,6.95763487069302e-31,1.12481763742871e-29
"YOR047C",1.33481354629385,6.40169375766586,8.98054689826574e-31,1.44789907348878e-29
"YBL084C",1.44994751310149,6.0993520550194,9.94746720516952e-31,1.59943378948337e-29
"YPL020C",1.28915965988936,6.36627907259225,1.00025021754493e-30,1.60392426482746e-29
"YHL033C",-0.363128248141363,9.54597121719719,1.2544331604818e-30,2.00607594880292e-29
"YOL048C",1.21321270947739,6.49228922189973,1.29682882859443e-30,2.06828468431085e-29
"YFR052W",0.839010847128315,7.46468186397366,1.36383248360398e-30,2.16930021652816e-29
"YKR042W",0.222835829441791,11.0204354192107,1.45103896577122e-30,2.30182240227032e-29
"YEL046C",-0.54348057276331,8.33823839036133,1.82124983053382e-30,2.881373060767e-29
"YLR340W",-0.179735787901455,11.6299317757935,1.91235178389913e-30,3.01743613475498e-29
"YLR312C",2.13732189487513,5.13526064191907,2.4886635786635e-30,3.91633574333828e-29
"YDR351W",1.24324626472752,6.52086486192491,2.52634127716868e-30,3.96508258276049e-29
"YAR002C-A",0.902737765666789,7.50774819630316,2.71340914133186e-30,4.24741848922238e-29
"YHR175W",0.87134247961619,7.31564329380589,4.4282592310146e-30,6.91345906857872e-29
"YBR203W",1.09098721457022,6.86033760427173,5.02265471840784e-30,7.82080209705768e-29
"YIR034C",-1.04767345240402,6.41492673956928,5.46953362494556e-30,8.49428620965954e-29
"YDL046W",0.616382430911658,8.16366947698917,6.15095566571297e-30,9.5275404905821e-29
"YER079W",1.28291226672637,6.46039555990021,6.17441648071697e-30,9.53890922099277e-29
"YGL031C",0.450871064953043,9.45566512080612,6.38021408336123e-30,9.8311788362626e-29
"YER146W",1.12848988231643,6.75199809566777,6.62612248909962e-30,1.01835757838967e-28
"YDL010W",1.42285429575758,6.08784762489511,7.36671925241452e-30,1.12924553928852e-28
"YMR006C",-0.988487114192655,6.90940819431994,8.99134134162221e-30,1.37472265422167e-28
"YBL041W",0.537643749469553,8.60871932439344,1.04553646626237e-29,1.59444311105011e-28
"YPL028W",0.384431411107343,9.39909368506248,1.07707485435266e-29,1.63831668719914e-28
"YNL156C",0.939173550639405,7.12076782689954,1.16669180800649e-29,1.77008087896779e-28
"YGR289C",1.28926139647585,6.68427335448061,1.21667357207831e-29,1.84119118311697e-28
"YJL190C",-0.30820509897547,10.0153418701404,1.27860790724231e-29,1.9299803538655e-28
"YLR260W",1.42573767591342,6.01076043192511,1.93398255718039e-29,2.91180020123062e-28
"YPL131W",-0.232742389950997,11.2397404784435,1.97215286905693e-29,2.96173312847966e-28
"YOL006C",1.35538001318168,6.23785285369003,2.11805233715561e-29,3.17278877948094e-28
"YPR173C",0.70576026527793,7.72627631072887,2.79675218617218e-29,4.17888451656081e-28
"YKR076W",1.19447832228143,6.66209027191156,5.2139429720891e-29,7.77100769920685e-28
"YCR004C",0.629595863952451,8.36177995801792,6.85333508849987e-29,1.01887396278025e-27
"YGL252C",0.806992614920802,7.80985087458432,7.6178116097252e-29,1.1296890048808e-27
"YDR002W",0.462276280865279,8.86098057470787,7.69656374884547e-29,1.13851419254797e-27
"YDR071C",0.834543358701489,7.36271502987882,8.44255846073141e-29,1.2457510825972e-27
"YDR507C",1.21688621280857,6.48165135568405,9.0855982497485e-29,1.33730061800403e-27
"YPL016W",1.77057844464354,5.65011662947992,1.35842546399526e-28,1.9944921762928e-27
"YIL123W",-0.486575018347444,8.70872514510841,1.47387555535149e-28,2.15864397549871e-27
"YNL225C",1.96239063658725,5.29474475681541,1.81087848447708e-28,2.64567110929651e-27
"YAR071W",-2.93296764898645,5.95109909253894,1.82662586773778e-28,2.66210474369568e-27
"YIL111W",1.14550719156879,6.74400771913211,2.52537958232673e-28,3.67141793332366e-27
"YKL067W",0.622158238934595,8.00892879995878,2.55994697815322e-28,3.71255055630701e-27
"YDL037C",-3.08318899873791,3.74797704854406,2.84298172018834e-28,4.11293956927981e-27
"YKL063C",1.2224309273387,6.3288494969331,3.04412594164737e-28,4.39319346261646e-27
"YFL068W",1.08681668341007,7.64728750574787,3.14313635947238e-28,4.52504570291925e-27
"YOL126C",0.570346622146964,8.38907900973559,3.17719541095686e-28,4.56297700160965e-27
"YDR174W",0.591886686318283,8.17220930909905,3.25193716269978e-28,4.65901021590668e-27
"YGR178C",0.599208494035555,8.34385275037158,4.40927178101849e-28,6.30185051407884e-27
"YNL220W",-0.612726047056099,7.87567683939688,4.61971397678283e-28,6.58671026521061e-27
"YOR043W",0.791175211737664,7.36243226771622,5.73078024536674e-28,8.15120834419111e-27
"YLR378C",0.577422629612312,8.34628480271322,6.96369766890902e-28,9.88110290334165e-27
"YOR062C",1.25318460613648,6.23975991718148,7.31425636009246e-28,1.0353697340351e-26
"YLR151C",1.5753573924503,5.87686867456996,7.67180975232303e-28,1.08339136764905e-26
"YGR223C",1.048677904426,6.81453979310471,8.97790991224192e-28,1.26481649882703e-26
"YFR030W",1.11808044985788,6.80315986709853,9.08761906482564e-28,1.27723140158131e-26
"YNL192W",0.506097293657093,8.70138314517459,1.01330989010579e-27,1.42079493359146e-26
"YBR126C",-0.374353906858914,9.95335275119559,1.04639082815509e-27,1.46371029082593e-26
"YMR250W",-0.794629753268781,7.11429978288274,1.06823268686378e-27,1.49073886985212e-26
"YPL237W",0.506690530020559,8.56116872477901,1.08247970404958e-27,1.50574544810576e-26
"YMR244C-A",1.58475090150293,5.87071917776129,1.08407564795175e-27,1.50574544810576e-26
"YIL140W",1.10171142992949,6.71140721830069,1.11576834111748e-27,1.54613612983422e-26
"YKL108W",1.83752623480413,5.34250051360694,1.24548912643879e-27,1.72185961708839e-26
"YLR093C",0.859527963052181,7.35233608831636,1.53141473525274e-27,2.11221002062714e-26
"YCL009C",-0.390936145893358,9.21537125802925,1.72606546540157e-27,2.37514636250724e-26
"YDL035C",0.985452227611578,6.99693619166445,1.74707146537315e-27,2.39847374956216e-26
"YJL210W",0.821038029630889,7.22727010211397,1.80261008942295e-27,2.4689916433138e-26
"YJR001W",0.777155675280226,7.48242507745745,1.96238531328596e-27,2.6816244569776e-26
"YKR100C",1.07971096272653,6.68018483712024,2.03706674388447e-27,2.77726357685816e-26
"YPR061C",1.89179133740331,5.44850651337877,2.37021362665832e-27,3.2240354089511e-26
"YGR009C",0.79103958099815,7.39285875555352,2.47725799365894e-27,3.36191182304586e-26
"YBL099W",0.425713291704272,9.03804032972542,4.7891752799393e-27,6.48456524746015e-26
"YIL005W",1.03287804611473,6.75939905098237,5.27041065017198e-27,7.11986753814328e-26
"YDL124W",-0.60512061710561,8.21384161416861,6.67002005886103e-27,8.99009309528034e-26
"YBR145W",-0.605415500660066,7.89403857347511,7.50345099987499e-27,1.00904362650592e-25
"YHL034C",0.444718322934231,9.2635897815006,7.61701612903579e-27,1.02199284434251e-25
"YDR251W",0.613470927102677,8.12980317721041,8.59421346556867e-27,1.15049685691787e-25
"YKR098C",1.01807065948405,6.66927732807081,1.17017473711609e-26,1.56296251004874e-25
"YKL175W",0.777307992961961,7.4156300629523,1.32522251810441e-26,1.76606793685221e-25
"YNL283C",0.775555135756125,7.63238733638014,1.45662328414348e-26,1.9368179712982e-25
"YBR068C",-0.45363611694418,8.72560653813679,1.47692577377141e-26,1.95941026982185e-25
"YDR100W",1.2772047842124,6.13613251346002,1.66416148911739e-26,2.20287327317843e-25
"YGR038C-A",6.38439260547863,4.26161196661423,1.84714678247762e-26,2.43963560533931e-25
"YNL302C",-0.356776809696218,10.2338107402249,1.88621586136454e-26,2.4856880293305e-25
"YPL218W",0.545513471893518,8.36531268766662,1.89187825785189e-26,2.48760970037991e-25
"YHR199C",0.76928339288251,7.50720142339483,2.12812236147095e-26,2.79203991415157e-25
"YBR244W",-1.9639578014345,4.55405615195673,2.18997958250997e-26,2.86683831630785e-25
"YDL206W",1.52268698824721,5.66756711739301,2.3774741217657e-26,3.10541156258005e-25
"YNL136W",1.21364828415091,6.54406371356649,2.52910396203335e-26,3.29619122100249e-25
"YHR025W",-0.584286025469041,8.10600022734028,6.49654256291645e-26,8.44836095489596e-25
"YIR042C",2.10029957496078,4.98655461972624,7.15059856707765e-26,9.27852888627159e-25
"YJL106W",1.77338924676423,5.44421762364162,7.49704456505473e-26,9.68776036960432e-25
"YER024W",1.28645988239115,6.15097923575717,7.4987227467953e-26,9.68776036960432e-25
"YKL209C",0.940979353067198,6.91023178194608,7.97058547498349e-26,1.02749355676421e-24
"YLR356W",1.32736626374923,6.21591750590801,8.11761678337477e-26,1.0441725762441e-24
"YLR224W",0.877615378406073,7.27371295290074,9.74818458203862e-26,1.25119323583346e-24
"YIL144W",1.45741055154349,5.72023588156406,1.30284232253765e-25,1.66859697455742e-24
"YIR039C",1.29312506436732,5.99518111512563,1.44690902130637e-25,1.84910597820081e-24
"YHR039C-A",0.579351826737089,8.10982863671608,1.56864275335822e-25,2.00035758009065e-24
"YBR089C-A",0.779492683841278,7.33943447819115,1.57514700557798e-25,2.00433222193653e-24
"YMR307W",-0.253868249150418,10.3053816425594,3.47568583951123e-25,4.41322598978283e-24
"YPL225W",0.904226053109495,7.07273645380419,3.55198219647824e-25,4.50044510847147e-24
"YOR239W",0.727048646253292,7.79157203570287,3.67020984895343e-25,4.64030591373023e-24
"YNR001C",0.438079188634091,8.82374518077652,4.98844788094191e-25,6.29352795555081e-24
"YLR027C",0.404655085938125,9.01650286435597,5.16697371785709e-25,6.50489010394902e-24
"YER159C-A",2.93587031356194,6.21930537946853,6.22648606983374e-25,7.80553349050979e-24
"YMR051C",2.93587031356194,6.21930537946853,6.22648606983374e-25,7.80553349050979e-24
"YGL255W",-0.997097410159872,6.58195393961975,6.38632665163468e-25,7.9889841009984e-24
"YJR025C",1.02954193478434,6.61480263160395,7.34502063606099e-25,9.16887913577487e-24
"YHR080C",0.929296840382395,6.86396702368123,8.07300585870235e-25,1.0056415929672e-23
"YNR067C",-1.04481878204825,6.34781921408249,8.95910356853043e-25,1.11367680283602e-23
"YGR097W",0.525976538431507,8.29465051264592,9.15403297783277e-25,1.13552228783724e-23
"YLR290C",1.63185570286737,5.41969946546099,1.1418737338167e-24,1.41348679560532e-23
"YIL126W",0.739017351267967,7.40396932142578,1.16859546718327e-24,1.44354475559987e-23
"YNL098C",-0.43369942812643,8.88410802718995,1.50244896973513e-24,1.85208136540058e-23
"YFL049W",1.18888333320675,6.3661067006019,1.61119140472657e-24,1.98199990473329e-23
"YBR014C",1.36589862450035,6.15550309033505,1.74375852743572e-24,2.14062639145999e-23
"YDR259C",2.11499866781263,4.86988262177072,1.7620539836173e-24,2.15860733355354e-23
"YGR161W-C",1.21851259531546,6.09088860187623,1.8735851915454e-24,2.2904966071021e-23
"YML016C",0.904690284754233,7.04738936630169,1.92543978482031e-24,2.34903653748078e-23
"YGR067C",1.97463586960929,4.97194601595931,2.37569254476596e-24,2.89238123197123e-23
"YIL026C",1.40582840921394,5.72933914021336,2.40889151604212e-24,2.92677846004543e-23
"YBR111C",0.671453237306723,7.66042939814072,2.53551855175738e-24,3.07431624400583e-23
"YLL061W",0.992175518429334,6.88187939131284,2.86944627196332e-24,3.47208866895847e-23
"YJL055W",0.60107568496076,7.938150922505,3.03091542075828e-24,3.6599850091075e-23
"YGR033C",1.27409450316856,6.23978158912119,3.61785581914357e-24,4.35984783744857e-23
"YDR348C",0.649170542280733,7.72082584295451,3.85936267213053e-24,4.64143270955211e-23
"YML038C",1.0239675970485,6.76282027077467,4.09988006722871e-24,4.92068769934935e-23
"YDR517W",0.528331405965851,8.35316881449392,4.21934552549257e-24,5.05381932678938e-23
"YGR035C",-2.6437628058764,4.51397401531673,4.39318111673666e-24,5.25140457933956e-23
"YJR137C",0.992569701599104,6.55525251416548,4.88678728528491e-24,5.82966136432073e-23
"YHL015W",0.219863712249834,10.74870717273,5.30479081611044e-24,6.31558294948199e-23
"YKR071C",1.04449202941515,6.79325858455994,5.4293791302803e-24,6.45093098672059e-23
"YML007W",0.675127641455719,7.69505691248435,6.29643573617512e-24,7.46613431882729e-23
"YGR274C",1.02016368221681,6.48578460678031,6.47487238560447e-24,7.66236398112432e-23
"YBR248C",-0.729676716438575,7.11644163360038,7.10047112801464e-24,8.38592568152947e-23
"YOR061W",0.655920168958865,7.666348759345,8.13334605198355e-24,9.58665509752723e-23
"YOR289W",1.32155195165224,5.82489145696288,1.03210890968896e-23,1.21411300569177e-22
"YBR159W",0.632895508814568,7.73036722497761,1.11670016629683e-23,1.31101485793222e-22
"YKL043W",-0.783522150997515,7.19992929189186,1.1978448604676e-23,1.40349466126471e-22
"YPR167C",1.14039151986856,6.30131302483343,1.45923000229578e-23,1.70637626948303e-22
"YJR134C",0.855127195485398,7.0083669725513,1.56272415777659e-23,1.82379464330653e-22
"YOR330C",0.928309155248025,6.79798093497219,1.63998323457873e-23,1.91019307066975e-22
"YOR377W",1.16924612862977,6.52069768739211,1.74533104717352e-23,2.0289044805748e-22
"YKR067W",0.686958780584562,7.48660780088049,1.80954520262503e-23,2.09942724782987e-22
"YOR067C",1.03789281625343,6.48140271108507,1.90023577069282e-23,2.20033171334431e-22
"YKL037W",1.9261079900055,4.96062085688136,1.97394419334235e-23,2.28121636562631e-22
"YDR098C-A",3.42960972021077,5.00860358954906,3.65292952106885e-23,4.21333020977863e-22
"YBR105C",1.04807662389928,6.77754798375523,3.8308604494369e-23,4.40996133838874e-22
"YJR117W",0.70337572740223,7.52751662848041,4.23613226300712e-23,4.86702807771129e-22
"YDR151C",1.06754666817042,6.31553779071784,4.58206423944178e-23,5.25427792728237e-22
"YDL081C",0.342644900919994,9.63689504663469,4.72570936017119e-23,5.40851494857503e-22
"YPL234C",0.51728068250191,8.29807712000445,5.02621132202584e-23,5.74133057768859e-22
"YKL122C",1.02325422823104,6.42266826656338,5.3388285255831e-23,6.08667598957133e-22
"YBR171W",1.23629672451002,6.33918791345556,5.37265575665731e-23,6.11346232925794e-22
"YFR001W",1.27532434539427,5.91353640936292,5.5154164228388e-23,6.26386160728161e-22
"YMR071C",0.77381462821577,7.2700593446003,5.54351485076096e-23,6.2837121402208e-22
"YDR182W",0.862791886415702,7.00149856658562,6.4925202311621e-23,7.34536179881189e-22
"YOL052C-A",-2.36110463194193,4.39239307832056,6.93571408615255e-23,7.83179775720699e-22
"YBL001C",0.870757291511263,6.99343569980577,7.27243486149129e-23,8.19638039532266e-22
"YHL023C",1.0452197329885,6.3449300070844,9.70936030127459e-23,1.09221073959395e-21
"YGR146C",0.966857339081777,6.73956745360336,9.81177958185145e-23,1.10163756709326e-21
"YDR037W",-0.312731331037378,9.55297361571374,1.00472737473284e-22,1.12594164323754e-21
"YKL042W",1.69387335378248,5.26501038241489,1.01093043249249e-22,1.1307514875346e-21
"YBR023C",0.769627620122616,7.60181747789524,1.05981562887173e-22,1.18319416528944e-21
"YPR138C",0.740270732722687,7.27487179737007,1.09496200678375e-22,1.22012998006393e-21
"YCL063W",1.34322649028738,6.01649559660202,1.11131472452046e-22,1.23602429041119e-21
"YDL048C",-0.776490753467953,7.12794164654737,1.21221908086952e-22,1.34572238302156e-21
